avg_global_supply_usd,avg_supply_on_chain_usd,blockchain,chain_supply_share_pct,currency,fee_per_supply_dollar,gas_fees_native,gas_fees_usd,token_symbol,transfer_count,transfer_volume_usd,unique_receivers,unique_senders,velocity,week
24091905.14285714,17759902.57142857,gnosis,73.71730241389437,EUR,4.9168880127039585e-06,87.32855355090653,87.32345206024735,EURe,162716,70781057.77988234,5456,6161,3.985441783546274,2026-03-02
24091905.14285714,898581.1428571428,polygon,3.729805250057435,EUR,2.59677344602553e-05,230.98943804893247,23.33411650870702,EURe,6961,6240752.2230640715,469,429,6.9451181706538785,2026-03-02
1059473267.5714285,1848157.142857143,arbitrum,0.17444113026972077,JPY,1.939695186486079e-08,1.795764712e-05,0.03584861513869865,GYEN,7,43.62673967767394,4,5,2.360553584216846e-05,2026-03-02
1059473267.5714285,956747675.4285715,ethereum,90.30408833454295,JPY,3.358500250127511e-08,0.01601461466205594,32.13237307235772,GYEN,117,1241497.76953381,53,39,0.0012976229798287054,2026-03-02
1875482437,351748090,avalanche_c,18.755072458191194,JPY,4.7399417692219985e-09,0.1825705204589978,1.6672654640350588,JPYC,11351,304677.5857187411,10204,373,0.0008661812085994301,2026-03-02
1875482437,553038691,ethereum,29.487809647774377,JPY,5.441595537601026e-07,0.14823879065317877,300.9412873066313,JPYC,1289,1539649.5584407742,286,227,0.002783981633648077,2026-03-02
1875482437,970695655,polygon,51.75711784071482,JPY,7.149660070629329e-08,687.01298550545,69.40143965286883,JPYC,9777,4802779.766637828,1767,1626,0.004947770953644403,2026-03-02
277041543.4285714,19572614,avalanche_c,7.06486606946237,TRY,8.019934822082388e-09,0.017094514387534183,0.15697108857777725,TRYB,396,240606.60157532938,5,6,0.01229302338335234,2026-03-02
277041543.4285714,8128868,base,2.9341693304909833,TRY,1.2434817094036562e-08,4.9674310365853e-05,0.1010809867615668,TRYB,18,432.36208072969475,13,11,5.318847356479337e-05,2026-03-02
277041543.4285714,41682938.428571425,ethereum,15.04573570906285,TRY,1.8333318310683802e-08,0.00037880616799953305,0.7641865783356341,TRYB,54,8736234.226093339,9,8,0.2095877727301758,2026-03-02
277041543.4285714,16903251,polygon,6.1013416222026295,TRY,3.132414575594301e-09,0.5133656532462272,0.05294798980732894,TRYB,11,41.55495746405159,10,9,2.4584003079674785e-06,2026-03-02
2691328,547006,avalanche_c,20.32476160467992,CHF,7.177988833871159e-08,0.004266442098992169,0.03926402960060527,VCHF,49,555.457891629649,13,11,0.0010154511863300383,2026-03-02
2691328,196927,base,7.31709401455341,CHF,7.465961909273333e-05,0.007296902337951614,14.702494809074697,VCHF,2308,225656.74189398345,87,75,1.1458903141467824,2026-03-02
2691328,443207.28571428574,ethereum,16.467977359663546,CHF,3.879346836079048e-06,0.000861744276765505,1.7193547815628971,VCHF,18,20008.67182917454,5,5,0.04514517805574424,2026-03-02
1443041.5714285714,517351,avalanche_c,35.851427307658,EUR,1.0923291234521066e-08,0.0006144008352807301,0.005651175643470708,VEUR,36,2.2269267528383683,2,2,4.3044794594740676e-06,2026-03-02
1443041.5714285714,86686.71428571429,base,6.007222245156585,EUR,9.925153269114124e-05,0.004297838896511448,8.603789256816192,VEUR,492,65163.245632316684,33,30,0.7517097189488862,2026-03-02
1443041.5714285714,33414.28571428572,ethereum,2.315545606992216,EUR,8.086828214965153e-05,0.001361394889662903,2.7021558849719276,VEUR,23,139092.92517938814,4,4,4.162678393568691,2026-03-02
17541787,50069,arbitrum,0.28542702063364467,SGD,2.316355558102959e-06,5.864765772e-05,0.11597760643865704,XSGD,26,50868.29329892911,20,15,1.0159638358850607,2026-03-02
17541787,2109397,avalanche_c,12.024983543580822,SGD,1.3965157195260776e-06,0.3220909083015592,2.9458060692211494,XSGD,7043,927400.8356473157,114,112,0.43965210704638136,2026-03-02
17541787,11967249,ethereum,68.2213790419414,SGD,1.822922029246044e-05,0.10908974399848574,218.1536183157269,XSGD,636,1682867.973234822,117,98,0.14062279252607027,2026-03-02
17541787,2102316,polygon,11.984617074645817,SGD,1.0466929543725281e-05,217.4500268704516,22.004793450646357,XSGD,3235,7020189.502787818,428,415,3.33926465040832,2026-03-02
27876599.285714287,26934,arbitrum,0.09661867189733815,CHF,7.464595436578884e-07,9.865033676e-06,0.020105141348881566,ZCHF,4,475.09235368743316,3,2,0.017639130975251844,2026-03-02
27876599.285714287,1002.4285714285714,avalanche_c,0.0035959499978976224,CHF,6.789574389095233e-06,0.0007472775,0.00680606335546875,ZCHF,3,38.522532471284656,3,3,0.03842920440344771,2026-03-02
27876599.285714287,977443.5714285715,base,3.5063228531231743,CHF,1.4004484016904129e-05,0.006821371813956929,13.688592873497118,ZCHF,1146,10108680.111104723,109,88,10.341957742205514,2026-03-02
27876599.285714287,25587471.42857143,ethereum,91.78835325757991,CHF,2.2582827730247535e-05,0.2867765576076787,577.8374593240594,ZCHF,2642,23021842.30776517,315,271,0.8997310411086017,2026-03-02
27876599.285714287,1172792.7142857143,gnosis,4.20708674779684,CHF,3.8433304262749405e-07,0.45077340145093625,0.4507429922527859,ZCHF,2131,1529972.0660737702,131,123,1.3045545452638618,2026-03-02
15168295,2604340.5714285714,base,17.169632918060806,AUD,3.436161850689649e-05,0.04573771769443395,89.48935717746137,AUDD,12002,3851444.8907141765,136,120,1.4788560808702238,2026-02-23
15168295,4497420.142857143,ethereum,29.65013630640189,AUD,1.358704636253541e-05,0.03109443229507903,61.106655992800626,AUDD,232,8378403.277765533,38,34,1.8629354188916984,2026-02-23
,,gnosis,,BRL,,0.21586737593679575,0.2159560828283303,BRLA,512,279217.1749254138,93,87,,2026-02-23
,,polygon,,BRL,,1080.8518011532644,118.39541780527871,BRLA,18107,28316031.351463586,3404,3359,,2026-02-23
1028100071.2857143,894959.1428571428,avalanche_c,0.08704980846250998,BRL,7.637506583929844e-10,8.212984494947e-05,0.0006835256345919639,BRZ,11,0.018666918146146058,5,5,2.0857843953135355e-08,2026-02-23
1028100071.2857143,10041935.42857143,bnb,0.9767468857397564,BRL,9.853589409791459e-08,0.0016208730516587603,0.9894910859278109,BRZ,13,7.4847823089276915,11,9,7.453525629762469e-07,2026-02-23
1028100071.2857143,14000000,ethereum,1.3617351453435829,BRL,2.3170467021236272e-08,0.000176237020093291,0.3243865382973078,BRZ,3,4161.497522492485,3,3,0.00029724982303517747,2026-02-23
1028100071.2857143,49692542.28571428,polygon,4.833434377994948,BRL,2.3332581519643924e-06,1061.8326385905846,115.94552937997814,BRZ,19992,8004886.611279744,1733,1706,0.16108828896808133,2026-02-23
2308532,1371000,base,59.38839054429395,CAD,9.412554037126259e-05,0.06583612701398038,129.046115849001,CADC,13527,7247275.421363239,288,245,5.286123575027892,2026-02-23
2308532,853852,ethereum,36.986795071499984,CAD,1.5522245413120795e-06,0.000720342137125192,1.3253700290484016,CADC,5,54.44872517186592,5,5,6.376834061624955e-05,2026-02-23
2308532,68580,polygon,2.9707190543600865,CAD,7.2804063042031894e-06,4.5286317933419316,0.4992902643422547,CADC,41,2253.4067176884646,9,8,0.0328580740403684,2026-02-23
975993.7142857143,300000.71428571426,base,30.737976064248652,EUR,4.7075929611692256e-05,0.007367842060157905,14.122812509171684,EURAU,393,180590.11803139214,55,26,0.601965626853148,2026-02-23
975993.7142857143,675993,ethereum,69.26202393575134,EUR,1.0362732697073578e-07,3.5366541583062e-05,0.07005134764092859,EURAU,2,5331.5792976634475,2,2,0.007887033294225602,2026-02-23
384278216.14285713,6540327.857142857,avalanche_c,1.701977260847766,EUR,3.769890382373045e-06,2.7676886719910723,24.656319086209365,EURC,22191,51852298.40254945,601,357,7.928088550778115,2026-02-23
384278216.14285713,67620858.57142857,base,17.596849295847207,EUR,3.8465094913383595e-05,1.3343019293062295,2601.0427430744885,EURC,229337,637313133.8402082,6307,5943,9.424800975678357,2026-02-23
384278216.14285713,250580366,ethereum,65.20805902431005,EUR,2.4934066541060072e-05,3.2184706705225246,6247.987519727187,EURC,20677,501242753.79407907,2767,2541,2.000327327297778,2026-02-23
54612019.28571428,44664939.28571428,ethereum,81.7859142912117,EUR,6.017370765305827e-05,1.3714610996404306,2687.6549989201685,EURCV,12671,84893831.41475102,1163,1127,1.9006816705089224,2026-02-23
46968933,2965762,bnb,6.314305670942109,EUR,1.3699602098080345e-06,0.006633414532326009,4.062975931760696,EURI,538,560209.5128895118,100,83,0.18889226879618518,2026-02-23
46968933,44003171,ethereum,93.6856943290579,EUR,3.051994476948759e-05,0.6942213038410878,1342.974348602318,EURI,2161,4091165.8250444657,123,100,0.09297434098657266,2026-02-23
23167778.285714287,1114354.4285714286,arbitrum,4.809932203376453,EUR,1.0382558955431278e-05,0.005943006459048,11.569850551888791,EURe,1503,2069382.5348589257,248,241,1.8570236558505149,2026-02-23
23167778.285714287,3273197.5714285714,ethereum,14.128232457433738,EUR,1.7273176453029355e-05,0.028836478610057333,56.53851921691287,EURe,839,20858629.421498254,166,153,6.372554349780543,2026-02-23
23167778.285714287,17406123.714285713,gnosis,75.1307419279762,EUR,6.507938019171232e-06,113.23459100569517,113.27797428659797,EURe,186035,80875491.21229252,7899,10165,4.646381499972659,2026-02-23
23167778.285714287,880957.8571428572,polygon,3.802513328116893,EUR,2.3725502270496357e-05,190.12163758232168,20.901167639854464,EURe,5501,6691972.13359295,402,383,7.5962454722823045,2026-02-23
1061003410.4285715,1839349,arbitrum,0.17335938621130645,JPY,1.3795204173635904e-08,1.3654848751999999e-05,0.025374195001573025,GYEN,7,36.64066135324477,5,5,1.992045085149407e-05,2026-02-23
1061003410.4285715,958286626.4285715,ethereum,90.31890161799673,JPY,4.274652766594472e-08,0.02100636689295733,40.96342578853376,GYEN,188,72937.43382024915,69,55,7.611233613066157e-05,2026-02-23
1875482437,351748090,avalanche_c,18.755072458191194,JPY,2.7140541693757705e-09,0.10660791002174994,0.9546633702344638,JPYC,11463,148339.30095538328,10217,971,0.00042172027417514417,2026-02-23
1875482437,553038691,ethereum,29.487809647774377,JPY,1.5172734088817708e-06,0.449725298171432,839.1108999370823,JPYC,1197,1581530.482601988,260,240,0.0028597103753125797,2026-02-23
1875482437,970695655,polygon,51.75711784071482,JPY,6.489297011895513e-08,576.024891509481,62.991324134514585,JPYC,10507,5331061.678031739,2086,1940,0.0054920011752105135,2026-02-23
306102840.14285713,19572614,avalanche_c,6.3941301527504715,TRY,1.952535854472817e-09,0.00434516283136461,0.038216230600756615,TRYB,133,118601.05750902173,14,13,0.0060595410254870264,2026-02-23
306102840.14285713,8128868,base,2.6556003192281015,TRY,2.8489829380900477e-08,0.00011654520018083701,0.23159006237986168,TRYB,33,3858.5176151800297,20,17,0.00047466850429605075,2026-02-23
306102840.14285713,41509939.85714286,ethereum,13.560782329811222,TRY,2.3217904179341792e-08,0.000496669378210677,0.9637738060933836,TRYB,65,21826726.121552054,11,12,0.5258192663412448,2026-02-23
306102840.14285713,16903251,polygon,5.522082379931957,TRY,1.597965933983872e-10,0.02534925070346365,0.002701081927157882,TRYB,2,0.16328649353729396,2,2,9.66006441821718e-09,2026-02-23
2724972.5714285714,547006,avalanche_c,20.073816732519667,CHF,2.615262248154614e-08,0.001607468903763324,0.014305641413140628,VCHF,54,5.090006671929892,2,2,9.30521177451416e-06,2026-02-23
2724972.5714285714,181381.7142857143,base,6.656276697516432,CHF,8.9905269702356e-05,0.00830489927265488,16.307171941932822,VCHF,1906,408035.37451067567,92,79,2.249594872986669,2026-02-23
2724972.5714285714,432326.5714285714,ethereum,15.865354975001583,CHF,3.264024793765122e-06,0.000737770204131437,1.411124648146325,VCHF,13,61781.50607666845,6,6,0.14290471638724137,2026-02-23
1447664.857142857,517351,avalanche_c,35.73693161420353,EUR,2.3926558255542754e-08,0.0013884483090704771,0.012378428840063299,VEUR,64,4.298946139426189,2,2,8.30953480214823e-06,2026-02-23
1447664.857142857,79831,base,5.5144669435131695,EUR,4.9806527975610914e-05,0.002010310212413611,3.9761049348209947,VEUR,293,51784.50273591069,34,32,0.6486766135449974,2026-02-23
1447664.857142857,54782.857142857145,ethereum,3.784222354542597,EUR,2.1571931454058284e-05,0.0006024243104598369,1.1817720391431816,VEUR,11,144048.1580161783,5,5,2.6294385785784082,2026-02-23
17456501.285714287,50069,arbitrum,0.286821506672557,SGD,1.4087817273294129e-06,3.6901703904e-05,0.07053629230565638,XSGD,15,717.3104031614271,12,10,0.014326437579369012,2026-02-23
17456501.285714287,2054111.2857142857,avalanche_c,11.767027379050402,SGD,1.8117186614853412e-06,0.4196586811493058,3.721471749096219,XSGD,8987,1222035.9646172805,103,96,0.5949219855400075,2026-02-23
17456501.285714287,11967249,ethereum,68.55468231651622,SGD,1.9345917783017477e-05,0.11817988120792318,231.51741524289812,XSGD,450,489530.68223847443,116,103,0.040905865854255596,2026-02-23
17456501.285714287,2072316,polygon,11.871313535753591,SGD,1.001147912719076e-05,189.62004281670414,20.746948378943447,XSGD,3090,6516706.831120943,484,519,3.144649190143271,2026-02-23
27102078.714285713,26934,arbitrum,0.09937983091239007,CHF,2.806742260522501e-06,3.9614457131999996e-05,0.07559679604491304,ZCHF,10,2050.8602357333502,6,6,0.07614391608128575,2026-02-23
27102078.714285713,934536.2857142857,base,3.4482088830392352,CHF,1.5439058776213557e-05,0.007405842132502256,14.428360643647164,ZCHF,980,2013108.5890140475,122,96,2.1541256554585106,2026-02-23
27102078.714285713,24936288.57142857,ethereum,92.00876742448713,CHF,3.5017532839361006e-05,0.45202571660972946,873.2073039417825,ZCHF,2338,9379228.386259696,306,284,0.3761276807249576,2026-02-23
27102078.714285713,1092353.4285714286,gnosis,4.030515297690582,CHF,5.716456778962096e-07,0.6241970573643466,0.6244391161779631,ZCHF,1846,1635919.1449546495,136,126,1.4976097498902823,2026-02-23
15156980.285714285,2600318.8571428573,base,17.1559163377266,AUD,1.6781944429331317e-05,0.02214536067588654,43.63840655911375,AUDD,8331,1075930.6948206667,137,114,0.4137687544991552,2026-02-16
15156980.285714285,4120823.1428571427,ethereum,27.187626197159396,AUD,5.899896066407038e-06,0.012337760571690724,24.312428250901945,AUDD,114,727720.1208191005,26,25,0.17659581486298417,2026-02-16
,,gnosis,,BRL,,1.7522976603034306,1.7528187226711849,BRLA,2437,815302.1449105999,374,366,,2026-02-16
,,polygon,,BRL,,1163.1336610101196,124.7436850080123,BRLA,13859,19818442.308427688,2646,2615,,2026-02-16
920888759.1428572,903997.7142857143,avalanche_c,0.09816578878942288,BRL,3.042606720885862e-08,0.002996844879000858,0.027505095211511718,BRZ,183,547.7165205914746,11,9,0.0006058826387899087,2026-02-16
920888759.1428572,10046275.857142856,bnb,1.0909326188858801,BRL,1.946895985222764e-09,3.11509e-05,0.01955905413271181,BRZ,4,0.008314272799519906,4,4,8.275975015765166e-10,2026-02-16
920888759.1428572,14000000,ethereum,1.5202704844644743,BRL,3.998861897008613e-08,0.000283659707815266,0.5598406655812058,BRZ,5,4309.049138772198,4,4,0.00030778922419801415,2026-02-16
920888759.1428572,49670600.14285714,polygon,5.393767667344472,BRL,2.165249491561393e-06,1002.7404474359467,107.5492417048707,BRZ,13310,6649817.043817267,1464,1412,0.13387833093805573,2026-02-16
2251389.1428571427,1313857.142857143,base,58.35762098371774,CAD,8.206070520210825e-05,0.05463309154059015,107.81604367768423,CADC,11985,10841576.180245092,321,260,8.251716131533723,2026-02-16
2251389.1428571427,853852,ethereum,37.9255626557927,CAD,6.764838255224709e-06,0.0029474659003336364,5.776170673900128,CADC,45,617.7942067018755,12,9,0.0007235378106532227,2026-02-16
2251389.1428571427,68580,polygon,3.0461193355924254,CAD,3.962567277105373e-06,2.521981111474986,0.2717528638638865,CADC,29,416.5123442709329,14,11,0.006073379181553411,2026-02-16
975993,300000,base,30.737925374464776,EUR,4.3673000873102236e-05,0.006656845627424491,13.101900261930671,EURAU,454,561961.5872940971,26,26,1.8732052909803236,2026-02-16
975993,675993,ethereum,69.26207462553522,EUR,4.3500049821903565e-07,0.000150111247276446,0.29405729179258056,EURAU,4,248.48806366047745,4,3,0.0003675896993910846,2026-02-16
381456444.85714287,6268649.571428572,avalanche_c,1.6433460899516874,EUR,2.53354199217703e-06,1.7499297489492496,15.881886923456829,EURC,13586,66357840.50156842,441,340,10.585667574084228,2026-02-16
381456444.85714287,67752091.57142857,base,17.761422695794803,EUR,2.904824440001603e-05,0.9978363267518113,1968.079314579123,EURC,168489,517542768.49727136,5564,5129,7.638771829673256,2026-02-16
381456444.85714287,245411690.85714287,ethereum,64.33544226760951,EUR,1.507980962316991e-05,1.8799019187530996,3700.761577425942,EURC,18702,429625970.46072894,3385,3059,1.75063367584562,2026-02-16
53312248,43365168,ethereum,81.3418484998044,EUR,4.706171649004095e-06,0.10356574977312841,204.0839241958996,EURCV,1649,37524097.604996026,211,186,0.8653050209558977,2026-02-16
46968933,2965762,bnb,6.314305670942109,EUR,1.6250831368009505e-05,0.0783443507491404,48.19609813965061,EURI,2945,2828447.7337927613,151,131,0.953700173443709,2026-02-16
46968933,44003171,ethereum,93.6856943290579,EUR,2.9529283665216e-05,0.6590679937932801,1299.3821186280063,EURI,1321,3326938.484457247,109,92,0.07560678943927125,2026-02-16
22837954,1033023,arbitrum,4.523272969198555,EUR,8.814627758420833e-06,0.004615367312970001,9.105713210887165,EURe,1130,3663997.2618747433,171,176,3.5468690066675603,2026-02-16
22837954,3198173.4285714286,ethereum,14.003765085836623,EUR,3.920983398717486e-05,0.06347333231859216,125.39984919647955,EURe,693,19986849.53828588,159,156,6.249457693485271,2026-02-16
22837954,17327577.714285713,gnosis,75.87184786468049,EUR,5.03783055188606e-06,87.26437572835496,87.29340039920858,EURe,162412,76856689.61248082,5038,5910,4.435512619234503,2026-02-16
22837954,793279.5714285715,polygon,3.4735141835760395,EUR,3.0219666410659372e-05,223.32175850450813,23.972644018962264,EURe,4147,4181087.2947828546,343,339,5.270635278371502,2026-02-16
1061255839,958539055,ethereum,90.32120434816284,JPY,1.9747512069148959e-07,0.09656911580637297,189.28761557363137,GYEN,120,17509.348409964987,43,39,1.8266703186094996e-05,2026-02-16
,,avalanche_c,,JPY,,0.16108814946500713,1.4672977610204798,JPYC,10980,514250.376543096,10273,390,,2026-02-16
,,ethereum,,JPY,,0.09480990187013198,186.55416371809366,JPYC,868,3388446.4190171543,171,157,,2026-02-16
,,polygon,,JPY,,870.1794633073893,93.49994915857235,JPYC,9444,12471235.404403938,1844,2188,,2026-02-16
307330681.5714286,12429756.857142856,avalanche_c,4.044424329386059,TRY,2.520083447251919e-09,0.003472520516349321,0.03132402450905175,TRYB,74,280739.7789865395,9,10,0.022586103832369836,2026-02-16
307330681.5714286,6343153.714285715,base,2.0639506872051316,TRY,1.385198668821207e-07,0.00044607419570247,0.8786528081156866,TRYB,51,154849.42629173084,19,18,0.024412056410202887,2026-02-16
307330681.5714286,9458563,bnb,3.077650090657049,TRY,2.635100570372384e-09,3.969585e-05,0.024924264756203126,TRYB,3,3.5591761401592617e-06,3,3,3.7629142398895706e-13,2026-02-16
307330681.5714286,51850421.28571428,ethereum,16.87121540244377,TRY,1.242624959588541e-08,0.000327136753300129,0.6443062765480954,TRYB,57,19889937.803218212,12,14,0.3836022410236085,2026-02-16
307330681.5714286,16903251,polygon,5.500020666199386,TRY,4.1522925179314387e-08,6.583112794269228,0.7018724265601711,TRYB,80,409.0733026019332,13,12,2.4200865419435186e-05,2026-02-16
2734971.285714286,547006,avalanche_c,20.000429359430726,CHF,1.1540490511867666e-08,0.0006972774514674079,0.006312717552934685,VCHF,14,1.5842704871623379,2,2,2.896257970044822e-06,2026-02-16
2734971.285714286,173563.42857142858,base,6.3460786399481135,CHF,0.00013201426772456253,0.011588417835645032,22.912848926621557,VCHF,1018,122555.61587667376,57,51,0.7061142827461317,2026-02-16
2734971.285714286,428305.4285714286,ethereum,15.660326337194764,CHF,2.813216427201405e-06,0.000609133111272764,1.204915867516681,VCHF,5,19492.88074901092,4,5,0.045511635969750705,2026-02-16
1464017,517351,avalanche_c,35.33777271712009,EUR,1.207212237768424e-08,0.0006852491603525611,0.006245524584217319,VEUR,16,1.4676611666915065,2,2,2.836877026799033e-06,2026-02-16
1464017,79831,base,5.452873839579732,EUR,5.5097629870215804e-05,0.00223564252303117,4.398498890169198,VEUR,303,27701.393555903538,31,29,0.3470004579161421,2026-02-16
1464017,71010.28571428571,ethereum,4.850373029431059,EUR,1.8908475360144696e-05,0.0006805208065842629,1.3426962377454061,VEUR,18,107057.23108670139,5,5,1.5076299160019269,2026-02-16
17478912,50069,arbitrum,0.2864537563894137,SGD,6.971806612897484e-07,1.7630650554e-05,0.03490713853011641,XSGD,11,2433.7645584192755,7,6,0.04860821183605176,2026-02-16
17478912,2080093.4285714286,avalanche_c,11.900588712680907,SGD,1.3750032408576754e-06,0.3161526684531102,2.860135205572468,XSGD,4702,2782145.348477469,90,87,1.3375098013689688,2026-02-16
17478912,11967249,ethereum,68.46678443143371,SGD,4.226512747561075e-06,0.025684598774036883,50.57973045173753,XSGD,257,1725532.4500278565,82,79,0.1441878956498571,2026-02-16
17478912,2068744.5714285714,polygon,11.83565985931259,SGD,9.866476445329788e-06,190.21986269878846,20.411219585403867,XSGD,2237,4671828.5748659475,334,320,2.2582916418916894,2026-02-16
26736923,26934,arbitrum,0.10073709678559495,CHF,8.426259201371887e-07,1.1506183344e-05,0.02269528653297504,ZCHF,6,838.6864859961764,4,4,0.031138578970675592,2026-02-16
26736923,1011,avalanche_c,0.003781287771969871,CHF,2.4883825543499777e-06,0.0002839641512614,0.0025157547624478274,ZCHF,4,11935.826159847826,4,4,11.805960593321291,2026-02-16
26736923,910816.5714285715,base,3.406587105885638,CHF,7.206202550312371e-06,0.0033358813063935205,6.5635286998953415,ZCHF,773,1592032.6523893964,99,87,1.7479179697975529,2026-02-16
26736923,24664636.42857143,ethereum,92.24934532882273,CHF,1.2584124643091499e-05,0.15757022642300111,310.382859093678,ZCHF,1639,7524488.360803971,291,250,0.3050719349784386,2026-02-16
26736923,1022569.4285714285,gnosis,3.8245591258628697,CHF,3.3271926078485744e-07,0.3401174996774331,0.3402285443754798,ZCHF,2755,1006092.9651610882,118,100,0.983887193426701,2026-02-16
13863770.42857143,2600309.4285714286,base,18.756148927657723,AUD,2.6970701173764894e-05,0.03485831930641388,70.13216855732335,AUDD,13133,647206.7268020284,133,112,0.24889604279041289,2026-02-09
13863770.42857143,3986782.1428571427,ethereum,28.75683900997742,AUD,1.9890715112043574e-05,0.03929948201016637,79.29994781735402,AUDD,152,341321.621761346,48,41,0.08561331157080396,2026-02-09
,,gnosis,,BRL,,0.28369588824921355,0.2837781927994417,BRLA,3287,1309099.9469254194,505,499,,2026-02-09
,,polygon,,BRL,,2401.443497204547,230.52541904489556,BRLA,16792,29915690.596930638,2915,2858,,2026-02-09
866290869,10046378.857142856,bnb,1.1597004212614939,BRL,7.061162537249747e-08,0.001149538889379603,0.7093911402107507,BRZ,25,82.94371848688107,13,15,8.256081088153377e-06,2026-02-09
866290869,14000000,ethereum,1.6160853705131226,BRL,5.0846581816503717e-08,0.000354969462516647,0.711852145431052,BRZ,8,3028.446365141406,2,6,0.00021631759751010045,2026-02-09
866290869,49784188,polygon,5.746821279262497,BRL,4.602771721491782e-06,2376.924523058199,229.1452527038305,BRZ,17132,9276186.271210141,1716,1688,0.18632796162528836,2026-02-09
2108532,1171000,base,55.53626883537931,CAD,0.0001054032867497917,0.06157049152733354,123.42724878400608,CADC,18090,9565362.01825758,379,301,8.168541433183245,2026-02-09
2108532,853852,ethereum,40.49509326868172,CAD,4.233905226546608e-05,0.018345396951147508,36.151284454972746,CADC,290,13761.92867500538,28,27,0.01611746377007418,2026-02-09
2108532,68580,polygon,3.2524998434930086,CAD,1.0557233994987218e-05,8.112911532757881,0.7240151073762233,CADC,33,691.2158307209403,12,10,0.010078970993306216,2026-02-09
975993,300000,base,30.737925374464776,EUR,3.8949967842825746e-07,5.8673124722881e-05,0.11684990352847724,EURAU,27,6785.517133240434,10,7,0.02261839044413478,2026-02-09
379692219.85714287,6141139.285714285,avalanche_c,1.6173992946246978,EUR,3.1361697254544708e-06,2.1566288438709234,19.259655107656236,EURC,19324,73350984.33418941,424,358,11.944198123761957,2026-02-09
379692219.85714287,66898508.85714286,base,17.619141335662096,EUR,5.120510434938489e-05,1.7012997619799284,3425.5451268482493,EURC,265046,1117650475.1256323,6333,5500,16.70665750580925,2026-02-09
379692219.85714287,240178726.85714287,ethereum,63.25616230627765,EUR,2.230734729449712e-05,2.654100640150019,5357.750272752449,EURC,21759,507670911.34523475,3955,3906,2.1137213856878962,2026-02-09
53482502.28571428,43535422.28571428,ethereum,81.40124419223936,EUR,1.376056704383819e-05,0.2947690493493502,599.0720971443786,EURCV,1330,25263803.496029396,193,182,0.5803045467258385,2026-02-09
43397504.428571425,2965762,bnb,6.833945958531763,EUR,7.016610728815219e-06,0.0334797504892737,20.809597468312482,EURI,1432,981432.1495855808,159,143,0.33092073793702287,2026-02-09
43397504.428571425,40431742.428571425,ethereum,93.16605404146824,EUR,5.651461844717997e-07,0.01136363456534468,22.84984496505372,EURI,132,24137257.42572251,81,62,0.5969878114544407,2026-02-09
23717183,1062549.2857142857,arbitrum,4.4800821653831555,EUR,1.2237415746982314e-05,0.006427471742010001,13.002857360944809,EURe,1567,2971531.0581781026,191,197,2.7966053886907725,2026-02-09
23717183,3987963.1428571427,ethereum,16.814657722450185,EUR,3.840253489686034e-05,0.07637139430628206,153.14789376096428,EURe,1024,23388883.662795246,165,161,5.864869564977593,2026-02-09
23717183,17447324,gnosis,73.56406534452258,EUR,9.504914201708209e-06,165.7884449781793,165.83531766940447,EURe,186590,61795579.59791044,6029,7778,3.5418371091125747,2026-02-09
23717183,728456.1428571428,polygon,3.0714277612865866,EUR,5.8545877975190315e-05,449.31938387055254,42.64810444999209,EURe,5217,3690048.547648592,371,392,5.065574068983101,2026-02-09
1062244839,1841957.7142857143,arbitrum,0.1734023688945138,JPY,6.345277291655319e-09,5.9517718519999995e-06,0.011687732456646479,GYEN,2,79.425305043019,2,2,4.312004799405454e-05,2026-02-09
1062244839,959525446.2857143,ethereum,90.32997017796895,JPY,6.66350705183243e-08,0.03164881994999369,63.93804577737517,GYEN,328,434898.56982799014,70,219,0.00045324339392088624,2026-02-09
,,avalanche_c,,JPY,,0.22803584212283742,2.0407367963540075,JPYC,12394,2124697.380976325,10510,675,,2026-02-09
,,ethereum,,JPY,,0.11658733543177688,234.78963126674557,JPYC,993,1406658.3646338114,204,187,,2026-02-09
,,polygon,,JPY,,2184.747609587713,211.06318651249745,JPYC,12066,4999681.828746097,2406,2223,,2026-02-09
281564165.28571427,9572614,avalanche_c,3.3997984048454075,TRY,2.521584622101719e-09,0.002715751391555453,0.024138156255715623,TRYB,92,82691.69412750243,8,9,0.008638360862299726,2026-02-09
281564165.28571427,5628868,base,1.9991421828442428,TRY,8.166304665676947e-08,0.00023027137346115698,0.45967051010879667,TRYB,52,5382.921094700413,27,25,0.0009563061515566563,2026-02-09
281564165.28571427,64687706.28571428,ethereum,22.97441019174905,TRY,1.2643160716652947e-08,0.00040536730629850794,0.8178570669619267,TRYB,41,2819531.6538467393,12,14,0.04358682376823443,2026-02-09
281564165.28571427,16903251,polygon,6.003338877604543,TRY,2.0415498178320067e-08,3.7709249381540233,0.34508828999818686,TRYB,31,9.705293096603674,13,10,5.741672472711713e-07,2026-02-09
2713541,547006,avalanche_c,20.158383455418587,CHF,1.3395287261285826e-08,0.000810236265310865,0.007327302503646914,VCHF,32,2.7272194889699533,2,2,4.985721343038199e-06,2026-02-09
2713541,144467.7142857143,base,5.323955462095995,CHF,6.982348959049796e-05,0.005039240185396124,10.087239944591605,VCHF,1648,544099.7209690063,86,75,3.7662374853729492,2026-02-09
