Average ETH Price (USD),Stablecoin Fee Share (%),Stablecoin Sequencer Fees (ETH),Stablecoin Sequencer Fees (USD),Stablecoin Supply (USD),Stablecoin Transfer Volume (USD),Stablecoin Transfers,Stablecoin Velocity,Total Sequencer Fees (ETH),Total Sequencer Fees (USD),Total Transactions,Unique Senders,Week
3261.128586,0.050934839,2.992037244,9723.367988,713671162.4,361538499.1,12287,0.506589755,58.66938611,190898.1799,215111,1884,10-01-2022 00:00
3474.292123,0.050400434,3.435845664,12039.44569,713383854.7,387910775.2,15560,0.543761641,66.89643137,238875.8317,260024,2079,03-01-2022 00:00
3814.165392,0.045068856,2.214346564,8405.160948,708637677,127932022.7,9200,0.180532347,49.21684761,186495.9911,192329,1633,27-12-2021 00:00
4015.172768,0.049438838,1.624075513,6516.120715,704610149.1,137565157.2,8454,0.195235844,32.91352845,131801.6551,142688,1507,20-12-2021 00:00
3913.877822,0.053636183,2.403665861,9401.239946,694300278.3,227349232.1,11837,0.327450873,44.82411742,175277.9444,179612,1801,13-12-2021 00:00
4186.054315,0.048492804,3.179734914,13365.33997,710572885.3,219878681.3,14616,0.309438604,65.42935756,275614.9144,213369,2069,06-12-2021 00:00
4392.300982,0.072652394,4.877997422,21428.7428,732878460.1,311676352.6,15925,0.425277,67.07449842,294948.8877,200149,2321,29-11-2021 00:00
4204.953547,0.062690491,4.861336191,20436.58491,803320100.6,714394565.1,17639,0.889302489,77.32593224,325991.7812,210862,2524,22-11-2021 00:00
4300.537431,0.072631054,5.296603445,22674.96622,856406695.3,475430403.1,17387,0.555145594,72.63968914,312193.822,195725,2837,15-11-2021 00:00
4694.914588,0.074798905,5.713803757,26814.81359,901448571.7,368251280.7,15008,0.408510582,76.24442772,358492.0622,162845,3176,08-11-2021 00:00
4484.218056,0.087713076,6.575013108,29445.53378,886157624.1,347333667.7,15896,0.391954725,74.96696826,335702.896,154920,2705,01-11-2021 00:00
4215.278586,0.119095817,12.09503026,50807.20395,803047899.6,594816904,29401,0.740699159,101.187652,426607.7963,241916,4173,25-10-2021 00:00
3975.596468,0.060446058,2.483586293,9851.794724,782114970.3,339592340.2,14350,0.434197469,41.09159743,162984.9013,215288,2453,18-10-2021 00:00
3673.295099,0.054823462,3.577495837,13122.92107,680666736.6,579297496.4,15966,0.85107361,65.230125,239366.8792,239329,2661,11-10-2021 00:00
3512.796954,0.054624557,3.618900296,12742.30273,490740798.7,719957220.9,14490,1.467082466,66.26586004,233270.5935,223288,2582,04-10-2021 00:00
3102.082609,0.038920071,2.180512253,6784.999275,366394986.7,264215193.5,10614,0.721121203,56.47125517,174331.6267,250167,1871,27-09-2021 00:00
2994.912723,0.033179585,2.892665504,8667.198563,289607935.9,317860983.4,9332,1.097556192,87.20633877,261220.8217,384882,1713,20-09-2021 00:00
3418.375055,0.008736783,1.07922052,3764.854617,146255480.6,114501734.8,5554,0.782888507,126.3238217,430920.0115,738739,906,13-09-2021 00:00
3508.542158,3.45E-05,0.003335645,11.24565737,36381288,81226.36016,7,0.002232641,95.79335798,326049.5256,460749,4,06-09-2021 00:00
3652.498963,7.02E-05,0.002283424,8.23966684,9113464.429,320,3,3.51E-05,32.28830582,117421.8397,70644,2,30-08-2021 00:00
