Average ETH Price (USD),Stablecoin Fee Share (%),Stablecoin Sequencer Fees (ETH),Stablecoin Sequencer Fees (USD),Stablecoin Supply (USD),Stablecoin Transfer Volume (USD),Stablecoin Transfers,Stablecoin Velocity,Total Sequencer Fees (ETH),Total Sequencer Fees (USD),Total Transactions,Unique Senders,Week
3474.292123,0.084711823,5.771966282,20235.60708,713383854.7,612183505.5,29579,0.858140399,66.89643137,238875.8317,260024,3321,03-01-2022 00:00
3814.165392,0.081790113,4.015112573,15253.52824,708637677,248602942.5,20006,0.350818127,49.21684761,186495.9911,192329,2928,27-12-2021 00:00
4015.172768,0.094805656,3.118951943,12495.54242,704610149.1,264439031.1,20439,0.375298357,32.91352845,131801.6551,142688,3164,20-12-2021 00:00
3913.877822,0.095331077,4.273648563,16709.43517,694300278.3,393822336.2,27621,0.567221919,44.82411742,175277.9444,179612,3534,13-12-2021 00:00
4186.054315,0.088379888,5.824811835,24358.8152,710572885.3,392837737.7,32175,0.552846507,65.42935756,275614.9144,213369,4292,06-12-2021 00:00
4392.300982,0.114374014,7.694092275,33734.48824,732878460.1,595759574.8,31915,0.812903649,67.07449842,294948.8877,200149,4127,29-11-2021 00:00
4204.953547,0.104149056,8.078222464,33951.73632,803320100.6,1071989190,35778,1.334448359,77.32593224,325991.7812,210862,4660,22-11-2021 00:00
4300.537431,0.116584281,8.488954794,36396.89221,856406695.3,741550237.2,33340,0.865885614,72.63968914,312193.822,195725,4527,15-11-2021 00:00
4694.914588,0.108208404,8.266775815,38791.85406,901448571.7,615766940.3,26338,0.683086046,76.24442772,358492.0622,162845,4671,08-11-2021 00:00
4484.218056,0.123552668,9.263183522,41476.98847,886157624.1,694944283.7,29972,0.784221977,74.96696826,335702.896,154920,3940,01-11-2021 00:00
4215.278586,0.152011645,15.43085532,64849.35275,803047899.6,1101481069,50153,1.371625615,101.187652,426607.7963,241916,5790,25-10-2021 00:00
3975.596468,0.142615299,5.867822053,23244.1405,782114970.3,784201031.3,43857,1.002667205,41.09159743,162984.9013,215288,6361,18-10-2021 00:00
3673.295099,0.140514712,9.162847837,33634.56801,680666736.6,1211826936,50496,1.780352809,65.230125,239366.8792,239329,7202,11-10-2021 00:00
3512.796954,0.127819348,8.474103145,29816.49516,490740798.7,1253318742,41020,2.55393223,66.26586004,233270.5935,223288,6114,04-10-2021 00:00
3102.082609,0.117300767,6.626918498,20449.23347,366394986.7,576442358.9,39254,1.57328124,56.47125517,174331.6267,250167,5401,27-09-2021 00:00
2994.912723,0.148988037,12.93632448,38918.77755,289607935.9,708307568.2,50218,2.445746406,87.20633877,261220.8217,384882,7768,20-09-2021 00:00
3418.375055,0.064979304,8.17996119,28000.88227,146255480.6,666539423.5,57946,4.557363737,126.3238217,430920.0115,738739,11296,13-09-2021 00:00
3508.542158,0.057517751,5.584105326,18753.63543,36381288,79155907.96,22087,2.175731326,95.79335798,326049.5256,460749,5742,06-09-2021 00:00
3652.498963,0.020402899,0.636605552,2395.745909,9113464.429,22785433.24,2949,2.500194456,32.28830582,117421.8397,70644,418,30-08-2021 00:00
